ham,I will upload the slides after the lecture.
ham,Happy birthday! Wishing you a wonderful day.
ham,The kids are excited about the trip this weekend.
ham,The exam timetable has been published on the portal.
ham,Reminder team stand-up starts in 10 minutes.
ham,I have updated the report with your comments.
ham,I have printed the documents and left them on your desk.
ham,I have updated the report with your comments.
ham,The courier will deliver the package today before 18:00.
ham,The exam timetable has been published on the portal.
ham,We can schedule a quick call tomorrow morning.
ham,Can you share the minutes from todays meeting?
ham,Your delivery has been delayed by one day.
ham,The office will be closed on Friday.
ham,I will pick you up at 09:00 outside your building.
spam,R5000 CASH DRAW To enter SMS CASH to 34567 now Each SMS costs R1.00 Ts and Cs apply.
ham,Happy birthday! Wishing you a wonderful day.
ham,Can you email me the final version of the draft?
ham,I have booked your car in for a service next week.
ham,Your exam starts at 17:30 do not be late.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,Your order has been shipped and should arrive on Tuesday.
ham,Your laptop is ready for collection from IT support.
ham,Please call me when you arrive at the mall.
ham,Can you share the minutes from todays meeting?
ham,Your order has been shipped and should arrive on Thursday.
ham,Let us finalise the budget by Monday.
spam,Great news You qualify for an upgrade and can save R2000 Visit http://promo-sa.co.za today.
ham,Reminder workshop starts in 30 minutes.
ham,I have printed the documents and left them on your desk.
ham,Can you share the minutes from todays meeting?
ham,I have printed the documents and left them on your desk.
ham,Let us finalise the budget by Tuesday.
ham,Do not forget to bring your ID document for registration.
ham,Please send me the address for tomorrows event.
ham,I will be working from home today reachable on my mobile.
spam,Exclusive deal Buy 1 get 1 FREE data bundle Dial *123*45# now to claim this offer.
ham,Please review the attached slides when you have time.
ham,I have booked your car in for a service next week.
ham,I have transferred the presentation to your folder.
ham,Let us finalise the budget by Tuesday.
ham,I will send you a summary of the meeting later.
ham,Please call me when you arrive at the office.
ham,Your laptop is ready for collection from IT support.
ham,Your order has been shipped and should arrive on Monday.
ham,I will be a few minutes late stuck in traffic.
ham,I will upload the slides after the lecture.
ham,Let us meet at the entrance at 18:00 tomorrow.
ham,Your parcel is ready for collection at the airport.
ham,Your order has been shipped and should arrive on Thursday.
ham,Your delivery has been delayed by one day.
ham,Your delivery has been delayed by one day.
ham,Your application has been received and is under review.
ham,Thanks for your help with the slides yesterday.
ham,Your laptop is ready for collection from IT support.
ham,I will call you during my lunch break.
ham,I will send you the meeting link closer to the time.
ham,Can you confirm that you received the payment?
ham,I have emailed you the link for the online meeting.
ham,Please send me the invoice for the previous quarter.
ham,Do not forget to bring your ID document for registration.
ham,Please let me know your arrival time.
ham,The meeting has moved to room 2.1 see you there.
ham,Your parcel is ready for collection at campus.
ham,The kids are excited about the trip this weekend.
ham,Good morning I hope your team stand-up goes well.
ham,Please let me know your arrival time.
ham,Good morning I hope your training session goes well.
ham,Meeting postponed to Wednesday same time same place.
ham,Please confirm you can attend the training on Thursday.
ham,We should leave by 14:00 to miss traffic.
ham,I have transferred the presentation to your folder.
spam,Important verify your account to access a bonus of up to R500 Visit http://promo-sa.co.za today.
ham,Can you email me the final version of the contract?
ham,I will send you the meeting link closer to the time.
ham,I have booked your car in for a service next week.
ham,We landed safely I will message you from the hotel.
ham,Please send me the address for tomorrows event.
spam,Congratulations You have WON R5000 cash Call 0860554433 now to claim.
ham,I will call you during my lunch break.
ham,Please collect the keys from reception before 09:30.
spam,Free entry into our weekly draw to WIN R750 SMS LUCKY to 32145 at R1.50.
ham,The courier will deliver the package today before 15:00.
ham,I have transferred the files to your folder.
ham,Your appointment reminder Wednesday at 18:00.
ham,Please review the attached proposal when you have time.
ham,Thanks for your help with the document yesterday.
ham,Your delivery has been delayed by one day.
ham,I will be a few minutes late stuck in traffic.
ham,Please confirm you can attend the training on Thursday.
ham,Meeting postponed to Monday same time same place.
ham,Meeting postponed to Wednesday same time same place.
ham,Your appointment is confirmed for Wednesday at 08:00.
ham,Let us catch up over coffee next week.
ham,Your parcel is ready for collection at the main gate.
ham,The system will be down for maintenance at 09:30.
spam,URGENT Your mobile number has WON R200 in our prize draw Call 0871239876 now.
ham,Can you confirm that you received the payment?
ham,The meeting has moved to room B3 see you there.
ham,Do not forget to bring your ID document for registration.
ham,Meeting postponed to Monday same time same place.
ham,I will upload the slides after the lecture.
ham,We landed safely I will message you from the hotel.
spam,You have been selected for an exclusive R750 discount on your next bill Call 0871239876 to accept.
ham,I will send you a summary of the meeting later.
ham,Meeting postponed to Friday same time same place.
ham,We should leave by 10:00 to miss traffic.
spam,URGENT You have an unclaimed prize worth R1500 Call 0800987654 within 24 hours.
ham,Your appointment is confirmed for Thursday at 10:00.
ham,Your application has been received and is under review.
spam,Get R100 airtime FREE when you recharge for R500 today Visit http://survey-rewards.co.za to activate.
ham,The courier will deliver the package today before 18:00.
ham,I will send you a summary of the meeting later.
ham,Please let me know your arrival time.
ham,Let us meet at the entrance at 16:00 tomorrow.
ham,The exam timetable has been published on the portal.
ham,Your order has been shipped and should arrive on Tuesday.
ham,The courier will deliver the package today before 11:00.
ham,I have printed the documents and left them on your desk.
ham,We landed safely I will message you from the hotel.
ham,Do not forget to bring your ID document for registration.
ham,I will pick you up at 09:30 outside your building.
ham,The courier will deliver the package today before 15:00.
ham,Your appointment reminder Tuesday at 18:00.
